city_name,country_name,latitude,longitude
Sostanj,Slovenia,46.38,15.0486
Sredisce ob Dravi,Slovenia,46.3942,16.2681
Starse,Slovenia,46.4658,15.7672
Store,Slovenia,46.2208,15.3139
Sveti Jurij ob Scavnici,Slovenia,46.5695,16.0235
Smartno ob Paki,Slovenia,46.3333,15.0333
Smartno pri Litiji,Slovenia,46.0444,14.8442
Sodrazica,Slovenia,45.7611,14.6356
Solcava,Slovenia,46.4194,14.6936
Slovenj Gradec,Slovenia,46.5103,15.0806
Slovenska Bistrica,Slovenia,46.3928,15.5744
Slovenske Konjice,Slovenia,46.3367,15.4258
Smarje pri Jelsah,Slovenia,46.2272,15.5192
Sencur,Slovenia,46.2456,14.4197
Sempeter pri Gorici,Slovenia,45.9275,13.6411
Sentilj,Slovenia,46.6817,15.6481
Sentjernej,Slovenia,45.84,15.3361
Sezana,Slovenia,45.7069,13.8722
Skocjan,Slovenia,45.9067,15.2914
Skofja Loka,Slovenia,46.1672,14.3089
Skofljica,Slovenia,45.9833,14.5767
Razkrizje,Slovenia,46.5217,16.2811
Markovci,Slovenia,46.3833,15.95
Medvode,Slovenia,46.1333,14.4333
Menges,Slovenia,46.1669,14.575
Metlika,Slovenia,45.6472,15.3142
Mezica,Slovenia,46.5214,14.8544
Lovrenc na Pohorju,Slovenia,46.5406,15.3931
Luce,Slovenia,46.3561,14.7467
Lukovica pri Domzalah,Slovenia,46.1667,14.7
Majsperk,Slovenia,46.3517,15.7336
Makole,Slovenia,46.3172,15.6672
Maribor,Slovenia,46.5405,15.65
Tomaz pri Ormozu,Slovenia,46.4842,16.0836
Videm pri Ptuju,Slovenia,46.3686,15.9064
Tolmin,Slovenia,46.1864,13.7361
Trbovlje,Slovenia,46.155,15.0533
Trebnje,Slovenia,45.9042,15.0217
Trzic,Slovenia,46.3667,14.3167
Turnisce,Slovenia,46.6278,16.3203
Velenje,Slovenia,46.3592,15.1103
Velike Lasce,Slovenia,45.8322,14.6364
Vipava,Slovenia,45.8467,13.9631
Vitanje,Slovenia,46.3817,15.2958
Vodice,Slovenia,46.2,14.5
Vrhnika,Slovenia,45.9661,14.2956
Vuzenica,Slovenia,46.5964,15.1672
Zagorje ob Savi,Slovenia,46.1342,15.0014
Zavrc,Slovenia,46.3917,16.0497
Zelezniki,Slovenia,46.2333,14.1667
Vojnik,Slovenia,46.2933,15.3033
Vransko,Slovenia,46.2439,14.9514
Zalec,Slovenia,46.2536,15.1675
Zetale,Slovenia,46.275,15.7939
Zirovnica,Slovenia,46.4047,14.14
Zuzemberk,Slovenia,45.8339,14.9292
Trnovska Vas,Slovenia,46.5167,15.9
Trzin,Slovenia,46.1333,14.5667
Velika Polana,Slovenia,46.5719,16.3469
Verzej,Slovenia,46.5836,16.1653
Ziri,Slovenia,46.0422,14.1072
Zrece,Slovenia,46.3833,15.3667
Tabor,Slovenia,46.2361,15.0183
Tisina,Slovenia,46.6581,16.0917
Osilnica,Slovenia,45.5292,14.6979
Kostel,Slovenia,45.5084,14.9101
Cirkulane,Slovenia,46.3453,15.9952
Apace,Slovenia,46.6972,15.9106
Komenda,Slovenia,46.2038,14.5407
Smarjeske Toplice,Slovenia,45.862,15.2231
Nazarje,Slovenia,46.3176,14.9467
Ankaran,Slovenia,45.5786,13.7361
Zilina,Slovakia,49.2198,18.7494
Bratislava,Slovakia,48.15,17.117
Trnava,Slovakia,48.3666,17.6
Presov,Slovakia,48.9997,21.2394
Kosice,Slovakia,48.7304,21.25
Trencin,Slovakia,48.8867,18.048
Nitra,Slovakia,48.309,18.0873
Banska Bystrica,Slovakia,48.7333,19.15
Zvolen,Slovakia,48.5837,19.1332
Bo,Sierra Leone,7.97,-11.74
Makeni,Sierra Leone,8.8804,-12.05
Koidu,Sierra Leone,8.4405,-10.85
Freetown,Sierra Leone,8.47,-13.2342
Kenema,Sierra Leone,7.8804,-11.19
Port Loko,Sierra Leone,8.7661,-12.787
Serravalle,San Marino,43.95,12.5
Poggio di Chiesanuova,San Marino,43.9167,12.4167
Acquaviva,San Marino,43.95,12.4167
San Marino,San Marino,43.9172,12.4667
Louga,Senegal,15.6104,-16.25
Sedhiou,Senegal,12.7081,-15.5569
Matam,Senegal,15.6559,-13.2554
Dakar,Senegal,14.7158,-17.4731
Kaedi,Senegal,16.15,-13.5
Saint-Louis,Senegal,16.0186,-16.4906
Diourbel,Senegal,14.6604,-16.24
Tambacounda,Senegal,13.7804,-13.68
Thies,Senegal,14.8104,-16.93
Fatick,Senegal,14.344,-16.416
Kaolack,Senegal,14.15,-16.1
Kolda,Senegal,12.9104,-14.95
Ziguinchor,Senegal,12.59,-16.29
Kaffrine,Senegal,14.1016,-15.5467
Kedougou,Senegal,12.5604,-12.18
Hargeysa,Somalia,9.56,44.065
Mereeg,Somalia,3.7666,47.3
Mogadishu,Somalia,2.0667,45.3667
Qardho,Somalia,9.5004,49.166
Garoowe,Somalia,8.4,48.5
Laascaanood,Somalia,8.4774,47.3597
Luuq,Somalia,3.8005,42.55
Jamaame,Somalia,0.0722,42.7506
Bandarbeyla,Somalia,9.4833,50.8167
Buurhakaba,Somalia,2.7837,44.0833
Baki,Somalia,9.8921,43.3853
Burco,Somalia,9.5221,45.5336
Dhuusa Mareeb,Somalia,5.742,46.508
Gaalkacyo,Somalia,6.77,47.43
Eyl,Somalia,7.9833,49.8333
Hurdiyo,Somalia,10.582,51.1233
Ceerigaabo,Somalia,10.6162,47.3679
Bu'aale,Somalia,1.0833,42.5833
Hudur,Somalia,4.1833,43.8667
Marka,Somalia,1.7766,44.8533
Jawhar,Somalia,2.767,45.5166
Beledweyne,Somalia,4.74,45.2
Kismaayo,Somalia,-0.3566,42.5183
Garbahaarey,Somalia,3.327,42.227
Boosaaso,Somalia,11.28,49.18
Caluula,Somalia,11.967,50.75
Baydhabo,Somalia,3.12,43.65
Buur Gaabo,Somalia,-1.2009,41.852
Cottica,Suriname,3.85,-54.2333
Paramaribo,Suriname,5.835,-55.167
Groningen,Suriname,5.797,-55.481
Lelydorp,Suriname,5.7,-55.2333
Albina,Suriname,5.5,-54.05
Totness,Suriname,5.8904,-56.32
Nieuw Nickerie,Suriname,5.9504,-56.99
Nieuw Amsterdam,Suriname,5.91,-55.07
Onverwacht,Suriname,5.6,-55.2
Brownsweg,Suriname,5.02,-55.17
Brokopondo,Suriname,5.0404,-55.02
Moengo,Suriname,5.63,-54.41
Juba,South Sudan,4.83,31.58
Melut,South Sudan,10.4337,32.2
Gogrial,South Sudan,8.5337,28.1167
Malakal,South Sudan,9.5369,31.656
Nimule,South Sudan,3.6,32.05
Torit,South Sudan,4.4118,32.5705
Maridi,South Sudan,4.9151,29.4769
Kapoeta,South Sudan,4.7721,33.5902
Nasir,South Sudan,8.6004,33.0666
Yei,South Sudan,4.0904,30.68
Aweil,South Sudan,8.7666,27.4
Rumbek,South Sudan,6.8,29.6833
Yambio,South Sudan,4.5705,28.4163
Bor,South Sudan,6.2072,31.5591
Bentiu,South Sudan,9.2333,29.8333
Kuacjok,South Sudan,8.3028,27.98
Wau,South Sudan,7.7,27.99
Santo Antonio,Sao Tome And Principe,1.645,7.412
Sao Tome,Sao Tome And Principe,0.3334,6.7333
San Salvador,El Salvador,13.71,-89.203
San Miguel,El Salvador,13.4833,-88.1833
Nueva San Salvador,El Salvador,13.674,-89.29
Ahuachapan,El Salvador,13.919,-89.845
Cojutepeque,El Salvador,13.7167,-88.9333
Zacatecoluca,El Salvador,13.508,-88.868
La Union,El Salvador,13.332,-87.839
San Francisco Gotera,El Salvador,13.7,-88.1
Sensuntepeque,El Salvador,13.88,-88.63
Chalatenango,El Salvador,14.072,-89.094
Santa Ana,El Salvador,13.9946,-89.5598
San Vicente,El Salvador,13.641,-88.785
Sonsonate,El Salvador,13.72,-89.73
Usulutan,El Salvador,13.346,-88.432
Philipsburg,Sint Maarten,18.0255,-63.045
Ar Raqqah,Syria,35.9304,39.02
Tartus,Syria,34.8846,35.8866
Douma,Syria,33.5833,36.4
As Suwayda,Syria,32.7004,36.5666
Al Hasakah,Syria,36.4833,40.75
Dar'a,Syria,32.625,36.105
Hamah,Syria,35.1503,36.73
Idlib,Syria,35.9297,36.6317
Manbij,Syria,36.5266,37.9563
Izaz,Syria,36.5888,37.0441
Hims,Syria,34.73,36.72
Damascus,Syria,33.5,36.3
Al Ladhiqiyah,Syria,35.54,35.78
Al Qunaytirah,Syria,33.1257,35.8236
Madinat ath Thawrah,Syria,35.8367,38.5481
Al Qamishli,Syria,37.03,41.23
Dayr az Zawr,Syria,35.3304,40.13
Tadmur,Syria,34.5504,38.2833
Abu Kamal,Syria,34.4504,40.9186
Aleppo,Syria,36.23,37.17
Ad Nabk,Syria,34.017,36.7333
Mbabane,Swaziland,-26.3167,31.1333
Lobamba,Swaziland,-26.4667,31.2
Golela,Swaziland,-27.2962,31.9
Hlatikulu,Swaziland,-27,31.4167
Nhlangano,Swaziland,-27.1122,31.1983
Piggs Peak,Swaziland,-25.961,31.247
Siteki,Swaziland,-26.455,31.952
Manzini,Swaziland,-26.495,31.388
Grand Turk,Turks And Caicos Islands,21.4664,-71.136
Doba,Chad,8.6504,16.85
Massakory,Chad,12.996,15.7293
Koumra,Chad,8.9126,17.5539
Pala,Chad,9.3642,14.9046
Moundou,Chad,8.55,16.09
Bol,Chad,13.459,14.7147
Zouar,Chad,20.4587,16.5278
Ndjamena,Chad,12.1131,15.0491
Bongor,Chad,10.2859,15.3872
Oum Hadjer,Chad,13.3004,19.6833
Lai,Chad,9.395,16.305
Kelo,Chad,9.3171,15.8
Ati,Chad,13.2171,18.3333
Am Timan,Chad,11.0333,20.2833
Pala,Chad,9.3504,14.9666
Massenya,Chad,11.4039,16.1705
Mongo,Chad,12.1837,18.7
Mao,Chad,14.1194,15.3133
Fada,Chad,17.1847,21.5902
Bardai,Chad,21.3549,17.0012
Moussoro,Chad,13.6414,16.4894
Goz Beida,Chad,12.2248,21.4103
Am Djarass,Chad,16.0659,22.8431
Biltine,Chad,14.5333,20.9167
Abeche,Chad,13.84,20.83
Faya Largeau,Chad,17.9167,19.1167
Sarh,Chad,9.15,18.39
Lome,Togo,6.1319,1.2228
Kpalime,Togo,6.9004,0.63
Atakpame,Togo,7.53,1.12
Mango,Togo,10.3596,0.4708
Kara,Togo,9.5511,1.1861
Sokode,Togo,8.9905,1.15
Dapaong,Togo,10.8623,0.2076
Bassar,Togo,9.261,0.789
Sotouboua,Togo,8.557,0.985
Amnat Charoen,Thailand,15.8585,104.6288
Chiang Rai,Thailand,19.9119,99.8265
Bangkok,Thailand,13.75,100.5166
Samut Prakan,Thailand,13.6069,100.6115
Rayong,Thailand,12.6718,101.2815
Chon Buri,Thailand,13.4004,101
Si Racha,Thailand,13.159,100.9287
Phitsanulok,Thailand,16.8283,100.2729
Yala,Thailand,6.5505,101.2851
Phayao,Thailand,19.1707,99.9083
Phatthalung,Thailand,7.615,100.081
Nong Khai,Thailand,17.8733,102.7479
Sukhothai,Thailand,17.0119,99.7515
Sing Buri,Thailand,14.887,100.401
Satun,Thailand,6.6167,100.0667
Ranong,Thailand,9.962,98.638
Prachin Buri,Thailand,14.0572,101.3768
Sa Kaeo,Thailand,13.8141,102.0722
Roi Et,Thailand,16.051,103.655
Phuket,Thailand,7.8765,98.3815
Phrae,Thailand,18.1533,100.1629
Phichit,Thailand,16.439,100.349
Phetchabun,Thailand,16.419,101.159
Chaiyaphum,Thailand,15.804,102.0386
Chanthaburi,Thailand,12.6133,102.0979
Chainat,Thailand,15.179,100.126
Chachoengsao,Thailand,13.679,101.076
Ang Thong,Thailand,14.5833,100.45
Surat Thani,Thailand,9.1501,99.3401
Ayutthaya,Thailand,14.3588,100.5684
Phangnga,Thailand,8.451,98.534
Lampang,Thailand,18.2916,99.4813
Kalasin,Thailand,16.428,103.509
Nakhon Sawan,Thailand,15.7,100.07
Nakhon Phanom,Thailand,17.3945,104.7695
Maha Sarakham,Thailand,16.184,103.298
Lop Buri,Thailand,14.804,100.6186
Loei,Thailand,17.4919,101.7315
Uthai Thani,Thailand,15.3819,100.0264
Trang,Thailand,7.5634,99.608
Phetchaburi,Thailand,13.1133,99.9412
Yasothon,Thailand,15.788,104.151
Surin,Thailand,14.8868,103.4915
Uttaradit,Thailand,17.6316,100.0972
Mae Hong Son,Thailand,19.301,97.969
Samut Songkhram,Thailand,13.413,100.001
Aranyaprathet,Thailand,13.6824,102.4969
Tak,Thailand,16.8847,99.1293
Chiang Mai,Thailand,18.8,98.98
Narathiwat,Thailand,6.4318,101.8214
Songkhla,Thailand,7.21,100.56
Hat Yai,Thailand,6.9964,100.4714
Ubon Ratchathani,Thailand,15.25,104.83
Trat,Thailand,12.237,102.509
Kanchanaburi,Thailand,14.0174,99.522
Bua Yai,Thailand,15.584,102.4186
Sakhon Nakhon,Thailand,17.1679,104.1479
Lamphun,Thailand,18.503,99.074
Nakhon Pathom,Thailand,13.818,100.064
Ratchaburi,Thailand,13.5419,99.8215
Udon Thani,Thailand,17.4048,102.7893
Samut Sakhon,Thailand,13.536,100.274
Sisaket,Thailand,15.1203,104.3298
Supham Buri,Thailand,14.471,100.129
Nakhon Ratchasima,Thailand,15,102.1
Nonthaburi,Thailand,13.8337,100.4833
Mae Sot,Thailand,16.7162,98.5708
Khon Kaen,Thailand,16.42,102.83
Mukdahan,Thailand,16.5453,104.7235
Nong Bua Lamphu,Thailand,17.2041,102.4407
Thung Song,Thailand,8.154,99.7286
Nakhon Si Thammarat,Thailand,8.4,99.97
Krabi,Thailand,8.052,98.912
Pathum Thani,Thailand,14.0171,100.5333
Nakhon Nayok,Thailand,14.2,101.216
Prachuap Khiri Khan,Thailand,11.803,99.8
Nan,Thailand,18.7868,100.7715
Bueng Kan,Thailand,18.363,103.6519
Hua Hin,Thailand,12.5697,99.9443
Kamphaeng Phet,Thailand,16.473,99.529
Chumphon,Thailand,10.5127,99.1872
Pattani,Thailand,6.864,101.25
Buriram,Thailand,15.0004,103.1166
Saraburi,Thailand,14.5304,100.88
Khorugh,Tajikistan,37.4875,71.5476
Qurghonteppa,Tajikistan,37.8373,68.7713
Kulob,Tajikistan,37.9212,69.7757
Konibodom,Tajikistan,40.2922,70.4272
Khujand,Tajikistan,40.29,69.6199
Uroteppa,Tajikistan,39.9219,69.0015
Dushanbe,Tajikistan,38.56,68.7739
Kuybyshevskiy,Tajikistan,37.9794,68.689
Dili,Timor-Leste,-8.5594,125.5795
Turkmenbasy,Turkmenistan,40.023,52.9697
Dasoguz,Turkmenistan,41.84,59.965
Koneurgench,Turkmenistan,42.3167,59.1667
Balkanabat,Turkmenistan,39.5124,54.3649
Celeken,Turkmenistan,39.4362,53.1226
Atamyrat,Turkmenistan,37.8248,65.1997
Mary,Turkmenistan,37.6,61.8333
Turkmenabat,Turkmenistan,39.11,63.58
Tejen,Turkmenistan,37.3786,60.496
Kaka,Turkmenistan,37.3503,59.6
Gyzlarbat,Turkmenistan,38.9755,56.2778
Buzmeyin,Turkmenistan,38.0517,58.21
Ashgabat,Turkmenistan,37.95,58.3833
Anew,Turkmenistan,37.8875,58.516
Dehibat,Tunisia,32.017,10.7
Zarzis,Tunisia,33.5104,11.1
Gabes,Tunisia,33.9004,10.1
Gafsa,Tunisia,34.4204,8.78
Qasserine,Tunisia,35.1804,8.83
Sdid Bouzid,Tunisia,35.0167,9.5
Sfax,Tunisia,34.75,10.72
Mahdia,Tunisia,35.4839,11.0409
Monastir,Tunisia,35.7307,10.7673
Sousse,Tunisia,35.83,10.625
Qairouan,Tunisia,35.6804,10.1
El Kef,Tunisia,36.1826,8.7148
Jendouba,Tunisia,36.5,8.75
Beja,Tunisia,36.7304,9.19
Bizerte,Tunisia,37.2904,9.855
L'Ariana,Tunisia,36.8667,10.2
Ben Arous,Tunisia,36.7531,10.2189
Zaghouan,Tunisia,36.4,10.147
Siliana,Tunisia,36.0833,9.3833
Nabeul,Tunisia,36.4603,10.73
Manouba,Tunisia,36.808,10.0972
Kebili,Tunisia,33.69,8.971
Tataouine,Tunisia,33,10.4667
Medenine,Tunisia,33.4,10.4167
Tozeur,Tunisia,33.9304,8.13
Tunis,Tunisia,36.8028,10.1797
Ben Gardane,Tunisia,33.1404,11.22
Neiafu,Tonga,-18.6496,-173.9833
Nukualofa,Tonga,-21.1385,-175.2206
Isparta,Turkey,37.77,30.53
Sivas,Turkey,39.7454,37.035
Kilis,Turkey,36.7204,37.12
Edirne,Turkey,41.6704,26.57
Bingol,Turkey,38.885,40.498
Corum,Turkey,40.52,34.95
Igdir,Turkey,39.9237,44.045
Batman,Turkey,37.8904,41.14
Rize,Turkey,41.0208,40.5219
Ardahan,Turkey,41.1087,42.7022
Adiyaman,Turkey,37.7704,38.2799
Bitlis,Turkey,38.394,42.123
Trabzon,Turkey,40.98,39.72
Mardin,Turkey,37.3115,40.7427
Gaziantep,Turkey,37.075,37.385
Sinop,Turkey,42.023,35.153
Manisa,Turkey,38.6304,27.44
Aydin,Turkey,37.85,27.85
Giresun,Turkey,40.913,38.39
Iskenderun,Turkey,36.5804,36.17
Kahramanmaras,Turkey,37.61,36.945
Adana,Turkey,36.995,35.32
Osmaniye,Turkey,37.0742,36.2478
Kayseri,Turkey,38.735,35.49
Samsun,Turkey,41.28,36.3437
Yozgat,Turkey,39.818,34.815
Bafra,Turkey,41.5682,35.9069
Amasya,Turkey,40.6537,35.833
Tokat,Turkey,40.306,36.563
Nigde,Turkey,37.976,34.694
Kirikkale,Turkey,39.8504,33.53
Burdur,Turkey,37.7167,30.2833
Kirsehir,Turkey,39.142,34.171
Karabuk,Turkey,41.2,32.6
Karaman,Turkey,37.1815,33.215
Nevsehir,Turkey,38.624,34.724
Aksaray,Turkey,38.3725,34.0254
Polatli,Turkey,39.5842,32.1472
Afyon,Turkey,38.7504,30.55
Kastamonu,Turkey,41.389,33.783
Bolu,Turkey,40.7363,31.6061
Antalya,Turkey,36.89,30.7
Konya,Turkey,37.875,32.475
Cankiri,Turkey,40.607,33.621
Ankara,Turkey,39.9272,32.8644
Balikesir,Turkey,39.6504,27.89
Bartin,Turkey,41.6358,32.3375
Duzce,Turkey,40.8389,31.1639
Zonguldak,Turkey,41.4304,31.78
Eskisehir,Turkey,39.795,30.53
Adapazari,Turkey,40.8,30.415
Izmit,Turkey,40.776,29.9306
Yalova,Turkey,40.655,29.2769
Bilecik,Turkey,40.15,29.983
Istanbul,Turkey,41.105,29.01
Denizli,Turkey,37.7704,29.08
Mugla,Turkey,37.2164,28.3639
Tekirdag,Turkey,40.9909,27.51
Kutahya,Turkey,39.42,29.93
Kirklareli,Turkey,41.743,27.226
Usak,Turkey,38.6804,29.42
Soke,Turkey,37.7512,27.4103
Hatay,Turkey,36.2304,36.12
Malatya,Turkey,38.3704,38.3
Elazig,Turkey,38.68,39.23
Artvin,Turkey,41.183,41.818
Sirnak,Turkey,37.5139,42.4543
Hakkari,Turkey,37.5744,43.7408
Samandagi,Turkey,36.1171,35.9333
Gumushane,Turkey,40.464,39.484
Tunceli,Turkey,39.1167,39.5333
Bayburt,Turkey,40.2563,40.2229
Erzincan,Turkey,39.7526,39.4928
Agri,Turkey,39.7198,43.0513
Mus,Turkey,38.749,41.4969
Izmir,Turkey,38.4361,27.1518
Van,Turkey,38.4954,43.4
Kars,Turkey,40.6085,43.0975
Diyarbakir,Turkey,37.9204,40.23
Erzurum,Turkey,39.9204,41.29
Luleburgaz,Turkey,41.4067,27.3552
Bursa,Turkey,40.2,29.07
Canakkale,Turkey,40.1459,26.4064
Mersin,Turkey,36.8004,34.6128
Tarsus,Turkey,36.9204,34.88
Tatvan,Turkey,38.5066,42.2816
Nusaybin,Turkey,37.075,41.2184
Ordu,Turkey,41.0004,37.8699
Siirt,Turkey,37.944,41.933
Eregli,Turkey,37.5063,34.0517
Sanliurfa,Turkey,37.17,38.795
Port-of-Spain,Trinidad And Tobago,10.652,-61.517
Arima,Trinidad And Tobago,10.6374,-61.2823
Aranguez,Trinidad And Tobago,10.6472,-61.4461
Chaguanas,Trinidad And Tobago,10.5167,-61.4167
Couva,Trinidad And Tobago,10.4232,-61.4618
Debe,Trinidad And Tobago,10.2085,-61.4527
Diego Martin,Trinidad And Tobago,10.7208,-61.5662
Point Fortin,Trinidad And Tobago,10.1741,-61.6841
Princes Town,Trinidad And Tobago,10.2718,-61.371
Rio Claro,Trinidad And Tobago,10.3059,-61.1756
San Fernando,Trinidad And Tobago,10.2805,-61.4594
Sangre Grande,Trinidad And Tobago,10.5871,-61.1322
Scarborough,Trinidad And Tobago,11.1811,-60.7333
Siparia,Trinidad And Tobago,10.1453,-61.5074
Tunapuna,Trinidad And Tobago,10.6524,-61.3888
Funafuti,Tuvalu,-8.5167,179.2166
Taipei,Taiwan,25.0358,121.5683
Nangan,Taiwan,26.1504,119.9328
Magong,Taiwan,23.5667,119.5833
Pingtung,Taiwan,22.6817,120.4817
Bade,Taiwan,24.9575,121.2989
Hualien,Taiwan,23.9837,121.6
Miaoli,Taiwan,24.57,120.82
Zhubei,Taiwan,24.8333,121.0119
Yangmei,Taiwan,24.9167,121.15
Taitung,Taiwan,22.7554,121.14
Taoyuan,Taiwan,24.9889,121.3111
Pingzhen,Taiwan,24.9439,121.2161
Zhongli,Taiwan,24.965,121.2168
Taibao,Taiwan,23.45,120.3333
Yilan,Taiwan,24.75,121.75
Changhua,Taiwan,24.0734,120.5134
Nantou,Taiwan,23.9167,120.6833
Douliou,Taiwan,23.7075,120.5439
Puzi,Taiwan,23.4611,120.2419
Hsinchu,Taiwan,24.8168,120.9767
Chiayi,Taiwan,23.4755,120.4351
Banqiao,Taiwan,25.0143,121.4672
Taichung,Taiwan,24.1521,120.6817
Keelung,Taiwan,25.1333,121.7333
Tainan,Taiwan,23,120.2
Kaohsiung,Taiwan,22.6333,120.2666
Jincheng,Taiwan,24.4341,118.3171
Sumbawanga,Tanzania,-7.9596,31.62
Mtwara,Tanzania,-10.2696,40.19
Koani,Tanzania,-6.1333,39.2833
Mbeya,Tanzania,-8.89,33.43
Zanzibar,Tanzania,-6.16,39.2
Uvinza,Tanzania,-5.1196,30.39
Musoma,Tanzania,-1.4896,33.8
Tanga,Tanzania,-5.07,39.09
Kigoma,Tanzania,-4.8796,29.61
Kakonko,Tanzania,-3.2796,30.96
Moshi,Tanzania,-3.3396,37.34
Arusha,Tanzania,-3.36,36.67
Lindi,Tanzania,-10,39.7
Kilindoni,Tanzania,-7.9163,39.65
Kibiti,Tanzania,-7.7296,38.95
Mikumi,Tanzania,-7.3996,36.98
Chake Chake,Tanzania,-5.2395,39.77
Kasulu,Tanzania,-4.5796,30.1
Biharamulo,Tanzania,-2.6296,31.31
Bukoba,Tanzania,-1.3196,31.8
Iringa,Tanzania,-7.7696,35.69
Songea,Tanzania,-10.68,35.65
Ngara,Tanzania,-2.4695,30.65
Mwanza,Tanzania,-2.52,32.93
Wete,Tanzania,-5.0635,39.7258
Babati,Tanzania,-4.2195,35.75
Singida,Tanzania,-4.8196,34.74
Morogoro,Tanzania,-6.82,37.66
Tabora,Tanzania,-5.02,32.8
Dodoma,Tanzania,-6.1833,35.75
Dar es Salaam,Tanzania,-6.8,39.2683
Ifakara,Tanzania,-8.1296,36.68
Tunduma,Tanzania,-9.2846,32.7749
Tunduru,Tanzania,-11.0896,37.37
Itigi,Tanzania,-5.6996,34.48
Masasi,Tanzania,-10.7296,38.7999
Kipili,Tanzania,-7.4329,30.6
Tukuyu,Tanzania,-9.2496,33.64
Manyoni,Tanzania,-5.7796,34.9
Mbamba Bay,Tanzania,-11.2829,34.7666
Nzega,Tanzania,-4.2096,33.18
Ngorongoro,Tanzania,-3.2496,35.52
Kanyato,Tanzania,-4.4565,30.2614
Kilosa,Tanzania,-6.8396,36.99
Same,Tanzania,-4.0696,37.72
Sikonge,Tanzania,-5.6295,32.77
Korogwe,Tanzania,-5.0896,38.54
Bagamoyo,Tanzania,-6.4396,38.89
Kibaha,Tanzania,-6.7667,38.9167
Mpwapwa,Tanzania,-6.3496,36.48
Oldeani,Tanzania,-3.3496,35.55
Karema,Tanzania,-6.8162,30.4333
Nyahanga,Tanzania,-2.3829,33.55
Mbulu,Tanzania,-3.8496,35.53
Kahama,Tanzania,-3.8196,32.58
Shinyanga,Tanzania,-3.6596,33.42
Vwawa,Tanzania,-9.1081,32.9347
Bariadi,Tanzania,-2.8069,33.9878
Geita,Tanzania,-2.8662,32.1666
Mahonda,Tanzania,-5.9897,39.2519
Mkokotoni,Tanzania,-5.879,39.26
Mpanda,Tanzania,-6.3596,31.05
Njombe,Tanzania,-9.3296,34.77
Uzhgorod,Ukraine,48.63,22.25
Kiev,Ukraine,50.4334,30.5166
Ivano-Frankivsk,Ukraine,48.9348,24.7094
Kherson,Ukraine,46.6325,32.6007
Donetsk,Ukraine,48,37.83
Khmelnytskyy,Ukraine,49.4249,27.0015
Makiyivka,Ukraine,48.0297,37.9746
Mykolayiv,Ukraine,46.9677,31.9843
Lvov,Ukraine,49.835,24.03
Odessa,Ukraine,46.49,30.71
Kharkiv,Ukraine,50,36.25
Zaporizhzhya,Ukraine,47.8573,35.1768
Luhansk,Ukraine,48.5698,39.3344
Sumy,Ukraine,50.9243,34.7809
Ternopil,Ukraine,49.536,25.5821
Poltava,Ukraine,49.574,34.5703
Vinnytsya,Ukraine,49.2254,28.4816
Simferopol',Ukraine,44.9572,34.1108
Lutsk,Ukraine,50.7472,25.3334
Chernivtsi,Ukraine,48.3053,25.9216
Cherkasy,Ukraine,49.4347,32.0709
Mariupol,Ukraine,47.0962,37.5562
Chernobyl,Ukraine,51.3894,30.0989
Zhytomyr,Ukraine,50.2456,28.6622
Horlivka,Ukraine,48.2996,38.0547
Kramatorsk,Ukraine,48.7194,37.5344
Lysychansk,Ukraine,48.9204,38.4274
Melitopol,Ukraine,46.8378,35.3775
Chernihiv,Ukraine,51.5049,31.3015
Nizhyn,Ukraine,51.0541,31.8903
Berdyansk,Ukraine,46.7568,36.7868
Kovel,Ukraine,51.2171,24.7166
Kupyansk,Ukraine,49.7218,37.5981
Nikopol,Ukraine,47.5666,34.4062
Rivne,Ukraine,50.6166,26.2528
Uman,Ukraine,48.7543,30.2109
Drohobych,Ukraine,49.3444,23.4994
Konotop,Ukraine,51.2424,33.209
Voznesensk,Ukraine,47.5504,31.3333
Korosten,Ukraine,50.9504,28.65
Kamyanets-Podilskyy,Ukraine,48.6843,26.5809
Shostka,Ukraine,51.8734,33.4797
Kryvyy Rih,Ukraine,47.9283,33.345
Izmayil,Ukraine,45.3503,28.8374
Bila Tserkva,Ukraine,49.7743,30.1309
Brovary,Ukraine,50.4943,30.7809
Sevastopol',Ukraine,44.5883,33.5224
Kremenchuk,Ukraine,49.0835,33.4296
Kirovohrad,Ukraine,48.5041,32.2603
Dnipro,Ukraine,48.48,35
Illichivsk,Ukraine,46.3,30.6666
Rukungiri,Uganda,-0.8411,29.9419
Kanungu,Uganda,-0.9575,29.7897
Katwe,Uganda,-0.1296,29.92
Kumi,Uganda,1.4608,33.9361
Bugiri,Uganda,0.5714,33.7417
Kasese,Uganda,0.2325,29.9883
Kibale,Uganda,0.8,31.0667
Kiboga,Uganda,0.9161,31.7742
Bushenyi,Uganda,-0.5853,30.2114
Hoima,Uganda,1.4356,31.3436
Kayunga,Uganda,0.7025,32.8886
Jinja,Uganda,0.4404,33.1999
Nakapiripirit,Uganda,1.9167,34.7833
Kyenjojo,Uganda,0.6328,30.6214
Kalangala,Uganda,-0.3089,32.225
Mukono,Uganda,0.3533,32.7553
Sembabule,Uganda,-0.0772,31.4567
Kamwenge,Uganda,0.2111,30.4208
Wakiso,Uganda,0.4044,32.4594
Ntungamo,Uganda,-0.8794,30.2642
Nakasongola,Uganda,1.3089,32.4564
Kabale,Uganda,-1.2496,29.98
